"document","term","count","flag","ID","Support.Group","Store","Classification","Assigned.To","Priority","Reopened","Location","Created.Date","Resolved.Date","Created.Week","Created.Week2","Created.Month"
"IR159","opinion",1,1,"IR159","Help Desk","Downtown","Permission Request","Diego","P4","No","NLB",2016-06-09,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR159","perspective",1,1,"IR159","Help Desk","Downtown","Permission Request","Diego","P4","No","NLB",2016-06-09,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR159","see",1,1,"IR159","Help Desk","Downtown","Permission Request","Diego","P4","No","NLB",2016-06-09,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR159","truth",1,1,"IR159","Help Desk","Downtown","Permission Request","Diego","P4","No","NLB",2016-06-09,2016-06-18,2016-06-06,2016-06-05,2016-06-01
"IR160","arguing",1,1,"IR160","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","Yes","GWS",2017-02-22,2017-03-02,2017-02-19,2017-02-18,2017-02-01
"IR160","good",1,1,"IR160","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","Yes","GWS",2017-02-22,2017-03-02,2017-02-19,2017-02-18,2017-02-01
"IR160","man",1,1,"IR160","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","Yes","GWS",2017-02-22,2017-03-02,2017-02-19,2017-02-18,2017-02-01
"IR160","one",1,1,"IR160","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","Yes","GWS",2017-02-22,2017-03-02,2017-02-19,2017-02-18,2017-02-01
"IR160","time",1,1,"IR160","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","Yes","GWS",2017-02-22,2017-03-02,2017-02-19,2017-02-18,2017-02-01
"IR160","waste",1,1,"IR160","Retail Support","Hyde Park","Coupon Not Working","Hannah","P2","Yes","GWS",2017-02-22,2017-03-02,2017-02-19,2017-02-18,2017-02-01
"IR161","alive",1,1,"IR161","Retail Payments","Wells Branch","Tax Issue","Kelly","P2","No","MAD",2016-05-15,2016-05-17,2016-05-09,2016-05-15,2016-05-01
"IR161","arise",1,1,"IR161","Retail Payments","Wells Branch","Tax Issue","Kelly","P2","No","MAD",2016-05-15,2016-05-17,2016-05-09,2016-05-15,2016-05-01
"IR161","enjoy",1,1,"IR161","Retail Payments","Wells Branch","Tax Issue","Kelly","P2","No","MAD",2016-05-15,2016-05-17,2016-05-09,2016-05-15,2016-05-01
"IR161","love",1,1,"IR161","Retail Payments","Wells Branch","Tax Issue","Kelly","P2","No","MAD",2016-05-15,2016-05-17,2016-05-09,2016-05-15,2016-05-01
"IR161","morning",1,1,"IR161","Retail Payments","Wells Branch","Tax Issue","Kelly","P2","No","MAD",2016-05-15,2016-05-17,2016-05-09,2016-05-15,2016-05-01
"IR161","privilege",1,1,"IR161","Retail Payments","Wells Branch","Tax Issue","Kelly","P2","No","MAD",2016-05-15,2016-05-17,2016-05-09,2016-05-15,2016-05-01
"IR161","think",2,1,"IR161","Retail Payments","Wells Branch","Tax Issue","Kelly","P2","No","MAD",2016-05-15,2016-05-17,2016-05-09,2016-05-15,2016-05-01
"IR162","accept",1,1,"IR162","Retail Support","Hyde Park","Other","Frank","P2","Yes","MAV",2016-05-21,2016-05-23,2016-05-16,2016-05-15,2016-05-01
"IR162","binds",1,1,"IR162","Retail Support","Hyde Park","Other","Frank","P2","Yes","MAV",2016-05-21,2016-05-23,2016-05-16,2016-05-15,2016-05-01
"IR162","brings",1,1,"IR162","Retail Support","Hyde Park","Other","Frank","P2","Yes","MAV",2016-05-21,2016-05-23,2016-05-16,2016-05-15,2016-05-01
"IR162","fate",2,1,"IR162","Retail Support","Hyde Park","Other","Frank","P2","Yes","MAV",2016-05-21,2016-05-23,2016-05-16,2016-05-15,2016-05-01
"IR162","heart",1,1,"IR162","Retail Support","Hyde Park","Other","Frank","P2","Yes","MAV",2016-05-21,2016-05-23,2016-05-16,2016-05-15,2016-05-01
"IR162","love",1,1,"IR162","Retail Support","Hyde Park","Other","Frank","P2","Yes","MAV",2016-05-21,2016-05-23,2016-05-16,2016-05-15,2016-05-01
"IR162","people",1,1,"IR162","Retail Support","Hyde Park","Other","Frank","P2","Yes","MAV",2016-05-21,2016-05-23,2016-05-16,2016-05-15,2016-05-01
"IR162","things",1,1,"IR162","Retail Support","Hyde Park","Other","Frank","P2","Yes","MAV",2016-05-21,2016-05-23,2016-05-16,2016-05-15,2016-05-01
"IR162","together",1,1,"IR162","Retail Support","Hyde Park","Other","Frank","P2","Yes","MAV",2016-05-21,2016-05-23,2016-05-16,2016-05-15,2016-05-01
"IR163","anything",1,1,"IR163","Retail Payments","Sunset Valley","Credit Card Issue","Kelly","P2","No","WSP",2017-01-20,2017-01-23,2017-01-15,2017-01-14,2017-01-01
"IR163","distressed",1,1,"IR163","Retail Payments","Sunset Valley","Credit Card Issue","Kelly","P2","No","WSP",2017-01-20,2017-01-23,2017-01-15,2017-01-14,2017-01-01
"IR163","due",1,1,"IR163","Retail Payments","Sunset Valley","Credit Card Issue","Kelly","P2","No","WSP",2017-01-20,2017-01-23,2017-01-15,2017-01-14,2017-01-01
"IR163","estimate",1,1,"IR163","Retail Payments","Sunset Valley","Credit Card Issue","Kelly","P2","No","WSP",2017-01-20,2017-01-23,2017-01-15,2017-01-14,2017-01-01
"IR163","external",1,1,"IR163","Retail Payments","Sunset Valley","Credit Card Issue","Kelly","P2","No","WSP",2017-01-20,2017-01-23,2017-01-15,2017-01-14,2017-01-01
"IR163","moment",1,1,"IR163","Retail Payments","Sunset Valley","Credit Card Issue","Kelly","P2","No","WSP",2017-01-20,2017-01-23,2017-01-15,2017-01-14,2017-01-01
"IR163","pain",1,1,"IR163","Retail Payments","Sunset Valley","Credit Card Issue","Kelly","P2","No","WSP",2017-01-20,2017-01-23,2017-01-15,2017-01-14,2017-01-01
"IR163","power",1,1,"IR163","Retail Payments","Sunset Valley","Credit Card Issue","Kelly","P2","No","WSP",2017-01-20,2017-01-23,2017-01-15,2017-01-14,2017-01-01
"IR163","revoke",1,1,"IR163","Retail Payments","Sunset Valley","Credit Card Issue","Kelly","P2","No","WSP",2017-01-20,2017-01-23,2017-01-15,2017-01-14,2017-01-01
"IR163","thing",1,1,"IR163","Retail Payments","Sunset Valley","Credit Card Issue","Kelly","P2","No","WSP",2017-01-20,2017-01-23,2017-01-15,2017-01-14,2017-01-01
"IR164","best",1,1,"IR164","Help Desk","Sunset Valley","Email","Emily","P1","No","BRL",2016-12-30,2017-01-01,2016-12-25,2016-12-24,2016-12-01
"IR164","injury",1,1,"IR164","Help Desk","Sunset Valley","Email","Emily","P1","No","BRL",2016-12-30,2017-01-01,2016-12-25,2016-12-24,2016-12-01
"IR164","performed",1,1,"IR164","Help Desk","Sunset Valley","Email","Emily","P1","No","BRL",2016-12-30,2017-01-01,2016-12-25,2016-12-24,2016-12-01
"IR164","revenge",1,1,"IR164","Help Desk","Sunset Valley","Email","Emily","P1","No","BRL",2016-12-30,2017-01-01,2016-12-25,2016-12-24,2016-12-01
"IR164","unlike",1,1,"IR164","Help Desk","Sunset Valley","Email","Emily","P1","No","BRL",2016-12-30,2017-01-01,2016-12-25,2016-12-24,2016-12-01
"IR165","beginning",1,1,"IR165","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","ORT",2016-09-24,2016-09-27,2016-09-19,2016-09-18,2016-09-01
"IR165","death",1,1,"IR165","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","ORT",2016-09-24,2016-09-27,2016-09-19,2016-09-18,2016-09-01
"IR165","fear",2,1,"IR165","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","ORT",2016-09-24,2016-09-27,2016-09-19,2016-09-18,2016-09-01
"IR165","live",1,1,"IR165","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","ORT",2016-09-24,2016-09-27,2016-09-19,2016-09-18,2016-09-01
"IR165","man",1,1,"IR165","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","ORT",2016-09-24,2016-09-27,2016-09-19,2016-09-18,2016-09-01
"IR165","never",1,1,"IR165","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","ORT",2016-09-24,2016-09-27,2016-09-19,2016-09-18,2016-09-01
"IR166","life",1,1,"IR166","Help Desk","Sunset Valley","Permission Request","Charlie","P1","No","NLB",2017-02-13,2017-02-19,2017-02-12,2017-02-11,2017-02-01
"IR166","make",1,1,"IR166","Help Desk","Sunset Valley","Permission Request","Charlie","P1","No","NLB",2017-02-13,2017-02-19,2017-02-12,2017-02-11,2017-02-01
"IR166","thoughts",1,1,"IR166","Help Desk","Sunset Valley","Permission Request","Charlie","P1","No","NLB",2017-02-13,2017-02-19,2017-02-12,2017-02-11,2017-02-01
"IR167","becomes",1,1,"IR167","Retail Support","Lamar","Scale Broken","Irvin","P2","No","GWS",2017-02-19,2017-02-28,2017-02-12,2017-02-18,2017-02-01
"IR167","colour",1,1,"IR167","Retail Support","Lamar","Scale Broken","Irvin","P2","No","GWS",2017-02-19,2017-02-28,2017-02-12,2017-02-18,2017-02-01
"IR167","dyed",1,1,"IR167","Retail Support","Lamar","Scale Broken","Irvin","P2","No","GWS",2017-02-19,2017-02-28,2017-02-12,2017-02-18,2017-02-01
"IR167","soul",1,1,"IR167","Retail Support","Lamar","Scale Broken","Irvin","P2","No","GWS",2017-02-19,2017-02-28,2017-02-12,2017-02-18,2017-02-01
"IR167","thoughts",1,1,"IR167","Retail Support","Lamar","Scale Broken","Irvin","P2","No","GWS",2017-02-19,2017-02-28,2017-02-12,2017-02-18,2017-02-01
"IR168","able",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","change",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","continues",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","deception",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","ever",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","happily",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","harmed",2,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","ignorance",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","one",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","person",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","right",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","seek",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","self",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","show",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","someone",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","think",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","truly",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","truth",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR168","will",1,1,"IR168","Retail Support","Sunset Valley","Other","Irvin","P1","No","MAD",2017-01-17,2017-01-21,2017-01-15,2017-01-14,2017-01-01
"IR169","right",1,1,"IR169","Retail Support","Wells Branch","Lane Frozen","Hannah","P2","No","MAV",2016-10-20,2016-10-21,2016-10-17,2016-10-16,2016-10-01
"IR169","say",1,1,"IR169","Retail Support","Wells Branch","Lane Frozen","Hannah","P2","No","MAV",2016-10-20,2016-10-21,2016-10-17,2016-10-16,2016-10-01
"IR169","true",1,1,"IR169","Retail Support","Wells Branch","Lane Frozen","Hannah","P2","No","MAV",2016-10-20,2016-10-21,2016-10-17,2016-10-16,2016-10-01
"IR170","arm",1,1,"IR170","Retail Support","Sunset Valley","Coupon Not Working","Hannah","P4","No","WSP",2016-11-24,2016-11-27,2016-11-20,2016-11-19,2016-11-01
"IR170","disturb",1,1,"IR170","Retail Support","Sunset Valley","Coupon Not Working","Hannah","P4","No","WSP",2016-11-24,2016-11-27,2016-11-20,2016-11-19,2016-11-01
"IR170","future",1,1,"IR170","Retail Support","Sunset Valley","Coupon Not Working","Hannah","P4","No","WSP",2016-11-24,2016-11-27,2016-11-20,2016-11-19,2016-11-01
"IR170","let",1,1,"IR170","Retail Support","Sunset Valley","Coupon Not Working","Hannah","P4","No","WSP",2016-11-24,2016-11-27,2016-11-20,2016-11-19,2016-11-01
"IR170","meet",1,1,"IR170","Retail Support","Sunset Valley","Coupon Not Working","Hannah","P4","No","WSP",2016-11-24,2016-11-27,2016-11-20,2016-11-19,2016-11-01
"IR170","never",1,1,"IR170","Retail Support","Sunset Valley","Coupon Not Working","Hannah","P4","No","WSP",2016-11-24,2016-11-27,2016-11-20,2016-11-19,2016-11-01
"IR170","present",1,1,"IR170","Retail Support","Sunset Valley","Coupon Not Working","Hannah","P4","No","WSP",2016-11-24,2016-11-27,2016-11-20,2016-11-19,2016-11-01
"IR170","reason",1,1,"IR170","Retail Support","Sunset Valley","Coupon Not Working","Hannah","P4","No","WSP",2016-11-24,2016-11-27,2016-11-20,2016-11-19,2016-11-01
"IR170","today",1,1,"IR170","Retail Support","Sunset Valley","Coupon Not Working","Hannah","P4","No","WSP",2016-11-24,2016-11-27,2016-11-20,2016-11-19,2016-11-01
"IR170","weapons",1,1,"IR170","Retail Support","Sunset Valley","Coupon Not Working","Hannah","P4","No","WSP",2016-11-24,2016-11-27,2016-11-20,2016-11-19,2016-11-01
"IR170","will",1,1,"IR170","Retail Support","Sunset Valley","Coupon Not Working","Hannah","P4","No","WSP",2016-11-24,2016-11-27,2016-11-20,2016-11-19,2016-11-01
"IR171","happy",1,1,"IR171","Help Desk","Downtown","Email","Emily","P4","No","BRL",2017-02-11,2017-02-14,2017-02-05,2017-02-04,2017-02-01
"IR171","life",1,1,"IR171","Help Desk","Downtown","Email","Emily","P4","No","BRL",2017-02-11,2017-02-14,2017-02-05,2017-02-04,2017-02-01
"IR171","little",1,1,"IR171","Help Desk","Downtown","Email","Emily","P4","No","BRL",2017-02-11,2017-02-14,2017-02-05,2017-02-04,2017-02-01
"IR171","make",1,1,"IR171","Help Desk","Downtown","Email","Emily","P4","No","BRL",2017-02-11,2017-02-14,2017-02-05,2017-02-04,2017-02-01
"IR171","needed",1,1,"IR171","Help Desk","Downtown","Email","Emily","P4","No","BRL",2017-02-11,2017-02-14,2017-02-05,2017-02-04,2017-02-01
"IR171","thinking",1,1,"IR171","Help Desk","Downtown","Email","Emily","P4","No","BRL",2017-02-11,2017-02-14,2017-02-05,2017-02-04,2017-02-01
"IR171","way",1,1,"IR171","Help Desk","Downtown","Email","Emily","P4","No","BRL",2017-02-11,2017-02-14,2017-02-05,2017-02-04,2017-02-01
"IR171","within",1,1,"IR171","Help Desk","Downtown","Email","Emily","P4","No","BRL",2017-02-11,2017-02-14,2017-02-05,2017-02-04,2017-02-01
"IR172","escape",1,1,"IR172","Help Desk","Hyde Park","Email","Emily","P2","No","ORT",2016-07-27,2016-07-31,2016-07-25,2016-07-24,2016-07-01
"IR172","finding",1,1,"IR172","Help Desk","Hyde Park","Email","Emily","P2","No","ORT",2016-07-27,2016-07-31,2016-07-25,2016-07-24,2016-07-01
"IR172","insane",1,1,"IR172","Help Desk","Hyde Park","Email","Emily","P2","No","ORT",2016-07-27,2016-07-31,2016-07-25,2016-07-24,2016-07-01
"IR172","life",1,1,"IR172","Help Desk","Hyde Park","Email","Emily","P2","No","ORT",2016-07-27,2016-07-31,2016-07-25,2016-07-24,2016-07-01
"IR172","majority",1,1,"IR172","Help Desk","Hyde Park","Email","Emily","P2","No","ORT",2016-07-27,2016-07-31,2016-07-25,2016-07-24,2016-07-01
"IR172","object",1,1,"IR172","Help Desk","Hyde Park","Email","Emily","P2","No","ORT",2016-07-27,2016-07-31,2016-07-25,2016-07-24,2016-07-01
"IR172","oneself",1,1,"IR172","Help Desk","Hyde Park","Email","Emily","P2","No","ORT",2016-07-27,2016-07-31,2016-07-25,2016-07-24,2016-07-01
"IR172","ranks",1,1,"IR172","Help Desk","Hyde Park","Email","Emily","P2","No","ORT",2016-07-27,2016-07-31,2016-07-25,2016-07-24,2016-07-01
"IR172","side",1,1,"IR172","Help Desk","Hyde Park","Email","Emily","P2","No","ORT",2016-07-27,2016-07-31,2016-07-25,2016-07-24,2016-07-01
"IR173","every",1,1,"IR173","Retail Payments","Hyde Park","Credit Card Issue","Kelly","P3","No","NLB",2016-10-25,2016-10-29,2016-10-24,2016-10-23,2016-10-01
"IR173","less",1,1,"IR173","Retail Payments","Hyde Park","Credit Card Issue","Kelly","P3","No","NLB",2016-10-25,2016-10-29,2016-10-24,2016-10-23,2016-10-01
"IR173","loves",1,1,"IR173","Retail Payments","Hyde Park","Credit Card Issue","Kelly","P3","No","NLB",2016-10-25,2016-10-29,2016-10-24,2016-10-23,2016-10-01
"IR173","man",1,1,"IR173","Retail Payments","Hyde Park","Credit Card Issue","Kelly","P3","No","NLB",2016-10-25,2016-10-29,2016-10-24,2016-10-23,2016-10-01
"IR173","men",1,1,"IR173","Retail Payments","Hyde Park","Credit Card Issue","Kelly","P3","No","NLB",2016-10-25,2016-10-29,2016-10-24,2016-10-23,2016-10-01
"IR173","often",1,1,"IR173","Retail Payments","Hyde Park","Credit Card Issue","Kelly","P3","No","NLB",2016-10-25,2016-10-29,2016-10-24,2016-10-23,2016-10-01
"IR173","opinion",2,1,"IR173","Retail Payments","Hyde Park","Credit Card Issue","Kelly","P3","No","NLB",2016-10-25,2016-10-29,2016-10-24,2016-10-23,2016-10-01
"IR173","others",1,1,"IR173","Retail Payments","Hyde Park","Credit Card Issue","Kelly","P3","No","NLB",2016-10-25,2016-10-29,2016-10-24,2016-10-23,2016-10-01
"IR173","rest",1,1,"IR173","Retail Payments","Hyde Park","Credit Card Issue","Kelly","P3","No","NLB",2016-10-25,2016-10-29,2016-10-24,2016-10-23,2016-10-01
"IR173","sets",1,1,"IR173","Retail Payments","Hyde Park","Credit Card Issue","Kelly","P3","No","NLB",2016-10-25,2016-10-29,2016-10-24,2016-10-23,2016-10-01
"IR173","value",1,1,"IR173","Retail Payments","Hyde Park","Credit Card Issue","Kelly","P3","No","NLB",2016-10-25,2016-10-29,2016-10-24,2016-10-23,2016-10-01
"IR173","wondered",1,1,"IR173","Retail Payments","Hyde Park","Credit Card Issue","Kelly","P3","No","NLB",2016-10-25,2016-10-29,2016-10-24,2016-10-23,2016-10-01
"IR173","yet",1,1,"IR173","Retail Payments","Hyde Park","Credit Card Issue","Kelly","P3","No","NLB",2016-10-25,2016-10-29,2016-10-24,2016-10-23,2016-10-01
"IR174","disappears",1,1,"IR174","Help Desk","Hyde Park","Permission Request","Bob","P1","Yes","GWS",2016-11-03,2016-11-07,2016-10-31,2016-10-30,2016-11-01
"IR174","injury",2,1,"IR174","Help Desk","Hyde Park","Permission Request","Bob","P1","Yes","GWS",2016-11-03,2016-11-07,2016-10-31,2016-10-30,2016-11-01
"IR174","reject",1,1,"IR174","Help Desk","Hyde Park","Permission Request","Bob","P1","Yes","GWS",2016-11-03,2016-11-07,2016-10-31,2016-10-30,2016-11-01
"IR174","sense",1,1,"IR174","Help Desk","Hyde Park","Permission Request","Bob","P1","Yes","GWS",2016-11-03,2016-11-07,2016-10-31,2016-10-30,2016-11-01
"IR175","best",1,1,"IR175","Help Desk","Hyde Park","Email","Emily","P2","No","MAD",2016-12-19,2016-12-21,2016-12-18,2016-12-17,2016-12-01
"IR175","enemy",1,1,"IR175","Help Desk","Hyde Park","Email","Emily","P2","No","MAD",2016-12-19,2016-12-21,2016-12-18,2016-12-17,2016-12-01
"IR175","like",1,1,"IR175","Help Desk","Hyde Park","Email","Emily","P2","No","MAD",2016-12-19,2016-12-21,2016-12-18,2016-12-17,2016-12-01
"IR175","revenge",1,1,"IR175","Help Desk","Hyde Park","Email","Emily","P2","No","MAD",2016-12-19,2016-12-21,2016-12-18,2016-12-17,2016-12-01
"IR176","ask",1,1,"IR176","Retail Payments","Lamar","Credit Card Issue","Joy","P2","No","MAV",2016-05-27,2016-05-29,2016-05-23,2016-05-22,2016-05-01
"IR176","criticize",1,1,"IR176","Retail Payments","Lamar","Credit Card Issue","Joy","P2","No","MAV",2016-05-27,2016-05-29,2016-05-23,2016-05-22,2016-05-01
"IR176","fault",2,1,"IR176","Retail Payments","Lamar","Credit Card Issue","Joy","P2","No","MAV",2016-05-27,2016-05-29,2016-05-23,2016-05-22,2016-05-01
"IR176","find",1,1,"IR176","Retail Payments","Lamar","Credit Card Issue","Joy","P2","No","MAV",2016-05-27,2016-05-29,2016-05-23,2016-05-22,2016-05-01
"IR176","following",1,1,"IR176","Retail Payments","Lamar","Credit Card Issue","Joy","P2","No","MAV",2016-05-27,2016-05-29,2016-05-23,2016-05-22,2016-05-01
"IR176","mine",1,1,"IR176","Retail Payments","Lamar","Credit Card Issue","Joy","P2","No","MAV",2016-05-27,2016-05-29,2016-05-23,2016-05-22,2016-05-01
"IR176","nearly",1,1,"IR176","Retail Payments","Lamar","Credit Card Issue","Joy","P2","No","MAV",2016-05-27,2016-05-29,2016-05-23,2016-05-22,2016-05-01
"IR176","one",1,1,"IR176","Retail Payments","Lamar","Credit Card Issue","Joy","P2","No","MAV",2016-05-27,2016-05-29,2016-05-23,2016-05-22,2016-05-01
"IR176","question",1,1,"IR176","Retail Payments","Lamar","Credit Card Issue","Joy","P2","No","MAV",2016-05-27,2016-05-29,2016-05-23,2016-05-22,2016-05-01
"IR176","resembles",1,1,"IR176","Retail Payments","Lamar","Credit Card Issue","Joy","P2","No","MAV",2016-05-27,2016-05-29,2016-05-23,2016-05-22,2016-05-01
